CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Gender_M,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Duration_Interation,Markov_Churn_prob,Complaint,Feedback,Inquiry,Resolved,Unresolved,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
495,38,0,21.89879621763757,-19.06215384615383,-14.640432432432394,33.05130105401849,True,False,True,False,False,False,False,False,True,True,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,358,0.7551020408163265,True,False,False,True,False
496,24,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,-27.049698105218543,False,True,False,False,False,False,False,False,True,False,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.02040816326530612,False,True,False,False,False
497,27,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-27.049698105218543,True,True,False,False,False,False,False,False,False,False,False,51.0,0.25518101723751463,2.0,0.0,0.0,0.0,2.0,135.77,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,123,0.8163265306122449,False,False,False,True,False
498,45,1,-23.096539171392866,6.257337086092729,0.8601143009037884,33.05130105401849,False,False,False,True,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,186,0.10204081632653061,False,True,False,False,False
499,65,0,21.89879621763757,3.071478260869576,38.16131641791046,-9.421697848511641,True,False,False,False,False,True,True,False,False,False,True,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,31,0.04081632653061224,False,False,False,False,False
500,53,0,21.89879621763757,20.95184062015504,-30.394572535514392,-9.421697848511641,True,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.66,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,39,0.9387755102040817,True,False,False,False,True
501,37,0,21.89879621763757,-19.06215384615383,38.16131641791046,33.05130105401849,True,False,True,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,260,0.5102040816326531,True,False,True,False,False
502,30,0,21.89879621763757,-17.03300532544377,38.16131641791046,-27.049698105218543,True,True,False,False,False,False,True,False,False,False,False,60.0,0.25518101723751463,1.0,1.0,0.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,102,0.7755102040816326,False,False,False,True,False
503,36,0,-23.096539171392866,-19.06215384615383,0.8601143009037884,-27.049698105218543,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,24,0.5102040816326531,False,True,True,False,False
504,67,0,21.89879621763757,3.071478260869576,38.16131641791046,-27.049698105218543,True,False,False,False,False,True,True,False,False,False,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,57,0.9795918367346939,False,False,False,False,True
505,28,0,21.89879621763757,-17.03300532544377,0.8601143009037884,-27.049698105218543,True,True,False,False,False,False,False,True,False,False,False,56.0,0.25518101723751463,2.0,0.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,191,0.4489795918367347,False,False,True,False,False
506,52,1,-23.096539171392866,20.95184062015504,-14.640432432432394,33.05130105401849,False,False,False,False,True,False,False,False,True,True,False,112.0,0.25518101723751463,1.0,0.0,1.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,143,0.02040816326530612,True,False,False,False,False
507,51,1,21.89879621763757,20.95184062015504,0.8601143009037884,-27.049698105218543,True,False,False,False,True,False,False,True,False,False,False,69.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,490.44,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,77,0.5102040816326531,True,False,True,False,False
508,61,0,-23.096539171392866,3.071478260869576,-30.394572535514392,33.05130105401849,False,False,False,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,71,0.673469387755102,True,False,False,True,False
509,21,1,-23.096539171392866,-17.03300532544377,38.16131641791046,-9.421697848511641,False,True,False,False,False,False,True,False,False,False,True,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,91.6,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,145,0.4489795918367347,False,True,True,False,False
510,30,1,21.89879621763757,-17.03300532544377,0.8601143009037884,-9.421697848511641,True,True,False,False,False,False,False,True,False,False,True,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,180,0.6326530612244898,False,False,False,True,False
511,54,1,21.89879621763757,20.95184062015504,-30.394572535514392,-27.049698105218543,True,False,False,False,True,False,False,False,False,False,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,357.02,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,322,0.3877551020408163,True,False,True,False,False
512,19,0,-23.096539171392866,2.2382000000000004,0.8601143009037884,-27.049698105218543,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,151,0.9795918367346939,False,False,False,False,True
513,67,0,-23.096539171392866,3.071478260869576,38.16131641791046,-27.049698105218543,False,False,False,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,196,0.3673469387755102,True,False,True,False,False
514,18,0,-23.096539171392866,2.2382000000000004,38.16131641791046,-9.421697848511641,False,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,161,0.02040816326530612,False,False,False,False,False
515,57,0,-23.096539171392866,20.95184062015504,-30.394572535514392,33.05130105401849,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.38,True,False,False,False,0.0,64.38,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,359,0.3877551020408163,True,False,True,False,False
516,42,1,-23.096539171392866,6.257337086092729,-30.394572535514392,33.05130105401849,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,3,0.2857142857142857,False,False,False,False,False
517,54,0,-23.096539171392866,20.95184062015504,-30.394572535514392,33.05130105401849,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,354,0.22448979591836735,True,False,False,False,False
518,53,1,-23.096539171392866,20.95184062015504,-30.394572535514392,-27.049698105218543,False,False,False,False,True,False,False,False,False,False,False,7.0,0.209352755963068,0.0,1.0,1.0,1.0,1.0,438.12,False,False,True,False,438.12,0.0,0.0,0.0,411.89,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8,97,0.16326530612244897,False,False,False,False,False
519,23,0,-23.096539171392866,-17.03300532544377,-30.394572535514392,33.05130105401849,False,True,False,False,False,False,False,False,False,True,False,39.0,0.25518101723751463,2.0,0.0,0.0,1.0,1.0,66.03,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,205,0.3673469387755102,False,False,True,False,False
520,24,0,21.89879621763757,-17.03300532544377,38.16131641791046,-27.049698105218543,True,True,False,False,False,False,True,False,False,False,False,84.0,0.1929924212342249,1.0,0.0,1.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,168,0.1836734693877551,False,False,False,False,False
521,21,1,-23.096539171392866,-17.03300532544377,-14.640432432432394,-9.421697848511641,False,True,False,False,False,False,False,False,True,False,True,107.0,0.25518101723751463,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,325,0.8775510204081632,False,True,False,True,False
522,52,0,21.89879621763757,20.95184062015504,-30.394572535514392,33.05130105401849,True,False,False,False,True,False,False,False,False,True,False,8.0,0.209352755963068,0.0,2.0,0.0,1.0,1.0,101.97,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,107,0.5714285714285714,False,True,False,True,False
523,58,0,21.89879621763757,20.95184062015504,-14.640432432432394,-27.049698105218543,True,False,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,131,0.22448979591836735,False,False,False,False,False
524,51,0,-23.096539171392866,20.95184062015504,-30.394572535514392,33.05130105401849,False,False,False,False,True,False,False,False,False,True,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,428.82,False,False,True,False,0.0,0.0,0.0,428.82,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,49,62,1.0,True,False,False,False,True
525,46,0,-23.096539171392866,6.257337086092729,-30.394572535514392,-9.421697848511641,False,False,False,True,False,False,False,False,False,False,True,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,24,0.8367346938775511,False,True,False,True,False
526,22,0,21.89879621763757,-17.03300532544377,-30.394572535514392,33.05130105401849,True,True,False,False,False,False,False,False,False,True,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,320,0.6122448979591837,True,False,False,True,False
527,44,0,21.89879621763757,6.257337086092729,38.16131641791046,33.05130105401849,True,False,False,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,3,0.8979591836734694,True,False,False,True,False
528,50,0,-23.096539171392866,6.257337086092729,-14.640432432432394,-9.421697848511641,False,False,False,True,False,False,False,False,True,False,True,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,276.34,False,True,False,False,0.0,0.0,276.34,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27,229,0.5510204081632653,True,False,False,True,False
529,63,0,-23.096539171392866,3.071478260869576,38.16131641791046,-27.049698105218543,False,False,False,False,False,True,True,False,False,False,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,167.45,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,227,0.5306122448979592,True,False,False,True,False
530,69,1,-23.096539171392866,3.071478260869576,0.8601143009037884,-27.049698105218543,False,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.02,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,25,1.0,False,False,False,False,True
531,27,1,-23.096539171392866,-17.03300532544377,-30.394572535514392,-27.049698105218543,False,True,False,False,False,False,False,False,False,False,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,52,0.24489795918367346,True,False,False,False,False
532,23,0,21.89879621763757,-17.03300532544377,-30.394572535514392,33.05130105401849,True,True,False,False,False,False,False,False,False,True,False,192.0,0.22918367830826233,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,70,0.7755102040816326,False,True,False,True,False
533,51,0,21.89879621763757,20.95184062015504,-14.640432432432394,33.05130105401849,True,False,False,False,True,False,False,False,True,True,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,63,0.5510204081632653,False,False,False,True,False
534,25,0,21.89879621763757,-17.03300532544377,38.16131641791046,-27.049698105218543,True,True,False,False,False,False,True,False,False,False,False,54.0,0.19321674463828992,1.0,0.0,1.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,137,0.7551020408163265,False,False,False,True,False
535,48,0,21.89879621763757,6.257337086092729,38.16131641791046,-27.049698105218543,True,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.98,False,True,False,False,303.98,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17,188,0.3469387755102041,False,False,True,False,False
536,26,0,21.89879621763757,-17.03300532544377,38.16131641791046,33.05130105401849,True,True,False,False,False,False,True,False,False,True,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,51,0.9387755102040817,False,False,False,False,True
537,38,1,21.89879621763757,-19.06215384615383,-30.394572535514392,-27.049698105218543,True,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,218,0.1836734693877551,True,False,False,False,False
538,25,0,21.89879621763757,-17.03300532544377,-14.640432432432394,-27.049698105218543,True,True,False,False,False,False,False,False,True,False,False,315.0,0.209352755963068,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,201,0.12244897959183673,True,False,False,False,False
539,21,0,-23.096539171392866,-17.03300532544377,0.8601143009037884,33.05130105401849,False,True,False,False,False,False,False,True,False,True,False,46.0,0.209352755963068,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,100,0.2653061224489796,False,False,False,False,False
540,39,0,-23.096539171392866,-19.06215384615383,0.8601143009037884,-9.421697848511641,False,False,True,False,False,False,False,True,False,False,True,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,348,0.12244897959183673,True,False,False,False,False
541,45,0,-23.096539171392866,6.257337086092729,38.16131641791046,33.05130105401849,False,False,False,True,False,False,True,False,False,True,False,244.0,0.25518101723751463,2.0,0.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,100,0.7755102040816326,False,False,False,True,False
542,62,0,-23.096539171392866,3.071478260869576,-14.640432432432394,-27.049698105218543,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,177,0.08163265306122448,False,False,False,False,False
543,21,1,21.89879621763757,-17.03300532544377,38.16131641791046,-27.049698105218543,True,True,False,False,False,False,True,False,False,False,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,128,0.32653061224489793,True,False,True,False,False
544,56,0,21.89879621763757,20.95184062015504,38.16131641791046,-9.421697848511641,True,False,False,False,True,False,True,False,False,False,True,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,313,0.7346938775510204,False,True,False,True,False
545,38,1,-23.096539171392866,-19.06215384615383,38.16131641791046,-9.421697848511641,False,False,True,False,False,False,True,False,False,False,True,26.0,0.1975286889605726,1.0,0.0,1.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,84,0.8775510204081632,False,True,False,True,False
546,25,0,21.89879621763757,-17.03300532544377,0.8601143009037884,33.05130105401849,True,True,False,False,False,False,False,True,False,True,False,16.0,0.1975286889605726,2.0,0.0,0.0,2.0,0.0,426.34,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,324,0.2857142857142857,True,False,False,False,False
547,37,0,21.89879621763757,-19.06215384615383,0.8601143009037884,-9.421697848511641,True,False,True,False,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,343,0.5918367346938775,False,True,False,True,False
548,49,0,21.89879621763757,6.257337086092729,38.16131641791046,-27.049698105218543,True,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.59,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,32,0.4897959183673469,False,True,True,False,False
549,18,0,21.89879621763757,2.2382000000000004,-14.640432432432394,-27.049698105218543,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,120,0.7959183673469388,False,False,False,True,False
550,23,0,-23.096539171392866,-17.03300532544377,0.8601143009037884,-27.049698105218543,False,True,False,False,False,False,False,True,False,False,False,18.0,0.25518101723751463,1.0,0.0,1.0,1.0,1.0,41.24,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,1,0.7959183673469388,True,False,False,True,False
551,45,0,-23.096539171392866,6.257337086092729,38.16131641791046,-27.049698105218543,False,False,False,True,False,False,True,False,False,False,False,178.0,0.209352755963068,1.0,1.0,0.0,0.0,2.0,431.48,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,362,0.9183673469387755,False,False,False,True,False
552,61,0,-23.096539171392866,3.071478260869576,0.8601143009037884,-9.421697848511641,False,False,False,False,False,True,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,329,0.5102040816326531,False,True,True,False,False
553,48,0,-23.096539171392866,6.257337086092729,-30.394572535514392,-27.049698105218543,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.02,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,37,0.9387755102040817,False,True,False,False,True
554,27,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-27.049698105218543,True,True,False,False,False,False,False,False,False,False,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,227.3,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,97,0.9387755102040817,False,False,False,False,True
555,37,0,-23.096539171392866,-19.06215384615383,0.8601143009037884,-27.049698105218543,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,52,0.061224489795918366,False,True,False,False,False
556,25,0,21.89879621763757,-17.03300532544377,38.16131641791046,33.05130105401849,True,True,False,False,False,False,True,False,False,True,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,325,0.8571428571428571,True,False,False,True,False
557,39,0,-23.096539171392866,-19.06215384615383,0.8601143009037884,33.05130105401849,False,False,True,False,False,False,False,True,False,True,False,224.0,0.22918367830826233,0.0,2.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,29,0.5510204081632653,True,False,False,True,False
558,55,0,21.89879621763757,20.95184062015504,-14.640432432432394,-27.049698105218543,True,False,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.1,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,68,0.24489795918367346,True,False,False,False,False
559,46,0,-23.096539171392866,6.257337086092729,38.16131641791046,-9.421697848511641,False,False,False,True,False,False,True,False,False,False,True,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,138,0.8775510204081632,False,True,False,True,False
560,26,1,21.89879621763757,-17.03300532544377,38.16131641791046,-9.421697848511641,True,True,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,11,0.04081632653061224,False,False,False,False,False
561,61,0,21.89879621763757,3.071478260869576,38.16131641791046,33.05130105401849,True,False,False,False,False,True,True,False,False,True,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,70,0.7755102040816326,True,False,False,True,False
562,64,1,21.89879621763757,3.071478260869576,38.16131641791046,33.05130105401849,True,False,False,False,False,True,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2,False,True,False,False,277.2,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26,232,0.5306122448979592,True,False,False,True,False
563,18,0,21.89879621763757,2.2382000000000004,-14.640432432432394,-9.421697848511641,True,False,False,False,False,False,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,202,0.5918367346938775,False,False,False,True,False
564,58,0,21.89879621763757,20.95184062015504,0.8601143009037884,33.05130105401849,True,False,False,False,True,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.34,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,208,0.9183673469387755,True,False,False,True,False
565,69,1,21.89879621763757,3.071478260869576,0.8601143009037884,33.05130105401849,True,False,False,False,False,True,False,True,False,True,False,147.0,0.1929924212342249,0.0,0.0,2.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,253,0.6122448979591837,False,True,False,True,False
566,56,0,21.89879621763757,20.95184062015504,-30.394572535514392,-27.049698105218543,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,199,0.7755102040816326,True,False,False,True,False
567,43,0,21.89879621763757,6.257337086092729,38.16131641791046,-9.421697848511641,True,False,False,True,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,34,0.8367346938775511,True,False,False,True,False
