CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Duration_Interation,Markov_Churn_prob,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
459,60,1,21.800884510202195,3.3256438211703196,44.67847637072772,-27.455296195124568,16.97717663742326,-0.009091605593005514,True,True,True,True,True,True,True,True,True,True,True,12.072305808701515,True,True,True,True,-7.155842775492193,-0.1673028590017305,2.797864778114839,11.884988832955932,-1.391300822810342,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,182,-0.02188075562226499,True,True,True,True,True
232,32,1,19.55292854671924,0.3205278993991181,-3.9627251668752406,18.908931988346005,-10.439921404026109,0.2279449533506679,True,True,True,True,True,True,True,True,True,True,True,-23.003486930828604,True,True,True,True,-6.508879096730816,0.1499446557472521,-0.9650782593894517,10.40080035878608,-4.9524450973815375,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-2,270,0.22305562254587802,True,True,True,True,True
-125,41,1,-13.032802293230887,1.8580774027367024,-11.166622563557006,39.89430251412637,-6.360651246880458,0.1613625000709755,True,True,True,True,True,True,True,True,True,True,True,-45.1733935252594,True,True,True,True,-4.409284494821312,-0.11187668637537715,1.2662682282323694,4.787019440697195,-10.12304060424253,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15,295,1.0564038930906707,True,True,True,True,True
381,54,1,-25.691706366542284,-10.669094648276399,-12.36618294127632,24.06086328641547,132.2092871331082,0.22001264993791755,True,True,True,True,True,True,True,True,True,True,True,-3.8975489369486507,True,True,True,True,3.6200666514519377,-0.48460937479567984,-2.9068517575140222,10.162866288628244,1.4626320093234253,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,52,-43,0.6866360710261374,True,True,True,True,True
478,70,1,-23.966019348771876,17.378285759394586,-0.8121600709915069,-23.145675913369395,10.647209951590987,0.16996090429139568,True,True,True,True,True,True,True,True,True,True,True,-42.49322030308542,True,True,True,True,-9.070659194778097,0.6242975899356175,-1.7222001378327823,4.112051181793379,-2.431205775384742,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,29,101,0.1438890183968448,True,True,True,True,True
435,38,1,26.162754892923108,14.712653135467257,-11.31509404492002,30.861760648922612,1.1315743408297556,0.242391209119097,True,True,True,True,True,True,True,True,True,True,True,-8.014536208447986,True,True,True,True,-7.902888795908081,-0.45830978077056156,-0.6346689966921574,1.4912271927168896,1.0106682813408734,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,-8,0.9068624474903578,True,True,True,True,True
3,36,1,23.43558593480221,-3.5731709766409043,-9.713118262883484,-2.5542291540101445,14.532522376493395,-0.019646734147218972,True,True,True,True,True,True,True,True,True,True,True,-105.63054912398695,True,True,True,True,-162.29620929021468,-0.10273012812323588,1.7238464933882551,8.521433567784724,-1.0968394760920814,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,45,215,0.49536640137254534,True,True,True,True,True
188,26,1,22.624236610002942,11.796707091712499,-21.91612465635227,-14.624194852891371,-0.4767278747681888,0.1720294868670002,True,True,True,True,True,True,True,True,True,True,True,30.983939764564695,True,True,True,True,-7.260864630536441,-0.40853692786281526,0.585736887249247,7.8652396693340965,-7.010872447513416,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,19,318,0.35513906500256365,True,True,True,True,True
-10,40,1,13.438443076784463,-19.24362528965251,-22.772397400780026,-37.69587828547864,141.98248452446012,0.26431884645030723,True,True,True,True,True,True,True,True,True,True,True,2.6361304097483824,True,True,True,True,-2.4753627771093853,-0.8746922453901748,-0.3605037474097304,8.250311014312746,-3.8427754052597463,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,26,237,0.21036284739272718,True,True,True,True,True
414,38,1,-26.073565008377084,1.9400080909677566,38.94948154251953,-7.759122977814256,-8.972546839192548,0.23557650960580098,True,True,True,True,True,True,True,True,True,True,True,-127.27810408540927,True,True,True,True,-1.6963197713585165,-0.44991338330038044,-3.6877386960646086,11.20393524552789,-6.616029842896048,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42,99,0.1622123088394286,True,True,True,True,True
633,19,1,19.76964332226841,5.163587914492868,-38.345463260262946,30.196454915578023,-15.906552002334715,0.17575246249250764,True,True,True,True,True,True,True,True,True,True,True,-23.203763884589982,True,True,True,True,-8.782924005892344,0.3103222789853928,-0.8363175148191233,-8.37077461010634,-3.3322050766397466,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,246,0.7134894611373829,True,True,True,True,True
692,28,1,21.418203557619726,9.501719705466245,-11.393996373560825,24.074515072235386,56.42461441447135,-0.016500121386726276,True,True,True,True,True,True,True,True,True,True,True,0.6562160609080374,True,True,True,True,-5.67029919409244,0.1283810456194281,-7.615718859156597,11.829123009989246,469.0903299245994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,12,221,0.33831479225095484,True,True,True,True,True
595,55,1,19.106002586980235,-17.731896242051885,37.23117612788847,27.922712786956485,11.222750674881992,0.1630479964958952,True,True,True,True,True,True,True,True,True,True,True,-12.732829841094798,True,True,True,True,79.25511046402914,-1.1875359398940257,4.896857930423809,-1.6597354854829829,-2.5854264995328817,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,207,0.27412098553839065,True,True,True,True,True
152,47,1,-32.4057553742075,-12.66819302568142,-19.97976916425056,24.491812731022584,-7.098245751781507,0.23241446008363076,True,True,True,True,True,True,True,True,True,True,True,-39.73101468184596,True,True,True,True,4.396265678441468,-0.1359517212802058,2.362610810741264,-4.281556520908834,-1.9372698446783254,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15,-8,1.2795679849126005,True,True,True,True,True
753,26,1,22.518180038382496,-26.187306458263187,-22.696007017863096,-12.184699938794026,129.31369654540438,0.19769915746318364,True,True,True,True,True,True,True,True,True,True,True,-47.15958815442923,True,True,True,True,-1.8061286184262544,-0.039065481342850004,-0.36810824889141613,10.792784558453638,5.947111748741639,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,44,80,0.3478432695335233,True,True,True,True,True
646,39,1,11.138987302377663,0.45740025379313076,-38.65018759722034,28.775827442024948,7.791046226328222,0.21396540045584375,True,True,True,True,True,True,True,True,True,True,True,170.75197315384239,True,True,True,True,-0.7352192282477414,0.013999132786718632,2.987106143346192,3.9350948603817955,5.690207357676789,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,51,251,0.3717357654208876,True,True,True,True,True
119,38,1,25.314574026237374,-26.466322686732394,25.60520451819057,19.887471222095403,12.631865964544987,0.1717267230932175,True,True,True,True,True,True,True,True,True,True,True,-173.02023976512453,True,True,True,True,-0.6553313963832672,0.20620795914204654,-5.171595087457298,6.345241840573821,-5.226047076681555,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,271,0.14425014583103568,True,True,True,True,True
832,42,1,20.533328434651512,0.8031566253662383,-29.663370043671936,-37.362425801119564,9.342673015710364,0.18786279759804936,True,True,True,True,True,True,True,True,True,True,True,184.42600452168676,True,True,True,True,-6.102236798134592,-0.48155192787330886,-0.2348563166890585,4.119432001413149,-4.4398217899110834,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,-72,0.5823395044928207,True,True,True,True,True
663,44,1,-27.50569844611622,-24.592080156370038,27.674127370132734,35.498806485664446,183.98595648461753,0.15511241454012048,True,True,True,True,True,True,True,True,True,True,True,-8.329920015920234,True,True,True,True,-5.30411609306207,0.18910183412468975,2.8099949850000407,8.190033205486918,-4.13253391828424,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,28,70,0.684735732652235,True,True,True,True,True
773,55,1,23.689272726231835,-14.742115059925371,-30.332681239304065,-4.6109134389187005,31.994870605873942,0.15050160977197127,True,True,True,True,True,True,True,True,True,True,True,13.697903630665806,True,True,True,True,-2.2024535728881007,-1.0029654311956357,-6.0542192328425815,-2.807788184827747,-5.450472046224016,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11,295,0.8858106350045776,True,True,True,True,True
653,29,1,15.905000430074807,-26.99875193979331,-27.888289840560024,39.86026787390638,73.27318904235545,0.18265229928506413,True,True,True,True,True,True,True,True,True,True,True,-22.02815596585464,True,True,True,True,105.8775329213633,0.38829059585628595,-2.7062836456346004,-5.533995288921384,-8.745763736044776,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,194,0.18421121059729406,True,True,True,True,True
391,33,1,23.684771274061376,-1.1039172783719424,35.92355279697551,-13.297517382771689,130.36348179208136,-0.03875164371759733,True,True,True,True,True,True,True,True,True,True,True,147.7456239497929,True,True,True,True,-4.975232818439583,-0.1459268486008123,0.41129683700077013,4.513179211001367,2.4960387559042156,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,390,0.7077554406091938,True,True,True,True,True
78,34,1,-25.851974523065305,-22.30074407268551,-21.016981385655015,35.954224108566706,12.039764436704607,0.20764086393838638,True,True,True,True,True,True,True,True,True,True,True,-20.097291577386727,True,True,True,True,-3.838649044359832,0.6893878977666381,-1.487045502631064,4.777917098991436,-7.152929135699553,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,39,104,0.5151252154243313,True,True,True,True,True
492,22,1,24.784669338913684,-1.6083718601543975,10.350324567180811,25.003547836346996,13.140419886202189,0.14714827927288993,True,True,True,True,True,True,True,True,True,True,True,-26.705610440427257,True,True,True,True,0.9979689831669366,-0.6134857545534261,-3.1119149343641883,4.64659918014141,261.88772992969996,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,-74,0.6895365324416406,True,True,True,True,True
407,4,1,-23.290661637192017,-16.65327976281387,-45.975536983877944,-35.865665425322405,10.996472065746943,-0.04674767165112453,True,True,True,True,True,True,True,True,True,True,True,-33.15696051839176,True,True,True,True,-0.031162154964796608,-0.22777350732185525,-5.154954306246492,0.2407312152419099,-1.361382426286227,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,74,1.0067007875641147,True,True,True,True,True
230,28,1,-18.236415085522086,1.3590620321021354,-23.908652342682302,-21.78264531864675,10.371332054292392,0.254046068028987,True,True,True,True,True,True,True,True,True,True,True,-15.660441229891163,True,True,True,True,-8.624484810635135,-0.9736861923966003,2.77956109144149,1.7074480692725407,0.6865042028302311,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15,241,0.6774199917494687,True,True,True,True,True
330,48,1,-20.200624322121143,-19.53593781514753,43.29918577168506,-36.054677596204144,2.9568422700865016,0.22692798599829617,True,True,True,True,True,True,True,True,True,True,True,222.75346366787002,True,True,True,True,2.3694457385713656,0.756842014111362,-0.0957575232006729,-0.6812919689140934,4.681581614286696,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,27,257,1.0065542659791267,True,True,True,True,True
682,39,1,-27.0581966048194,-2.453691185296899,-21.690158860878665,31.277692545593478,-3.52569556028947,0.1317278074897435,True,True,True,True,True,True,True,True,True,True,True,56.0053934495709,True,True,True,True,-1.1222619411688182,-0.40988718696344095,2.526647015525075,2.3768106748589117,-8.0140965287811,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14,35,0.44837575629940624,True,True,True,True,True
64,49,1,-25.403526266358455,-26.339005663303542,33.87029093591886,-4.177026160342101,8.874245324063628,0.03722250240195731,True,True,True,True,True,True,True,True,True,True,True,11.836652422191143,True,True,True,True,-2.5593764481106276,0.60717371373247,0.4521624266642686,7.787116738330567,-10.812173659069463,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13,26,0.949839222969117,True,True,True,True,True
648,50,1,-32.90087423551284,-0.6521743143496588,-25.853508674240537,32.616040002212785,-17.311067465378237,0.215071623501797,True,True,True,True,True,True,True,True,True,True,True,-26.753215453160724,True,True,True,True,-1.627345070215322,-0.5605894289712823,-9.424683860230873,10.971886202412907,8.520040753794522,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,30,-10,1.0610651460306948,True,True,True,True,True
167,56,1,-22.106327908808815,1.7930660131493075,39.72010026551938,-29.95096364778063,201.50504690220595,0.19309572999499752,True,True,True,True,True,True,True,True,True,True,True,477.3138397217593,True,True,True,True,-0.997956482958484,-0.31744139262177734,1.4449627593127876,4.496640732562941,0.6274487591178228,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,19,206,1.1787857868214413,True,True,True,True,True
980,27,1,22.91508311644578,-24.621669618725328,-1.1544174020301068,19.918050755504552,-34.959573038528134,0.14450555620774475,True,True,True,True,True,True,True,True,True,True,True,33.67438378378686,True,True,True,True,0.9426913362184005,0.037189313022466114,-2.107788044206075,3.7768230091149477,7.178570388587883,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,45,274,0.18741514681977456,True,True,True,True,True
120,18,1,-21.071184028210602,-23.192227666243674,-12.489793632917369,35.636826653014886,1.4326192903577981,0.24106691054233848,True,True,True,True,True,True,True,True,True,True,True,267.20108555263516,True,True,True,True,-6.8163055202912535,0.2549316520261961,5.231436703493644,6.470571681952938,-7.513770502040207,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,11,0.8264227197940348,True,True,True,True,True
81,36,1,-20.76057245055957,-1.3596334387234368,-37.709830659039326,24.27855018739153,2.1572358289785147,0.2515054985983149,True,True,True,True,True,True,True,True,True,True,True,-39.914697587546264,True,True,True,True,-3.27605038046123,-0.6915847374699694,-4.659885863916974,6.126497901427386,-7.527252449884968,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,56,270,0.18266209826401664,True,True,True,True,True
433,49,1,17.247025385656862,14.96406534219954,42.51889724049736,34.99986201536176,-9.877339164479988,0.2311027036876872,True,True,True,True,True,True,True,True,True,True,True,-21.17175618934149,True,True,True,True,2.2312109034424292,-1.1862334358127347,-6.915469974123093,8.2420464592039,-3.4688691875739908,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,34,189,0.9148592257109988,True,True,True,True,True
514,11,1,-21.04745787255405,-16.920186210857658,-22.477237949251585,-15.065044278436883,7.233070956997906,0.24504583916180017,True,True,True,True,True,True,True,True,True,True,True,-69.2174035810749,True,True,True,True,-3.681129698199534,-0.11177755033229325,-5.8164532573009415,7.475054168047133,-3.687940140092747,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,48,-50,0.8213403919852984,True,True,True,True,True
656,24,1,14.443638010911885,-19.52234394946092,-40.88296451082502,27.997930654794935,134.4142377478759,-0.03733595114712258,True,True,True,True,True,True,True,True,True,True,True,3.2619340416265925,True,True,True,True,-5.455070846989882,-0.8306879217263751,-7.475965953898532,10.487105761440613,367.70470448159756,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16,259,0.24740467007598987,True,True,True,True,True
805,48,1,19.00478497478422,18.81814641201037,-22.203425370193997,-26.96208534000924,11.716897261574763,0.1590955398179938,True,True,True,True,True,True,True,True,True,True,True,592.668247517802,True,True,True,True,-4.613498620404188,-0.40037155558136467,-6.26970431788167,-0.4631728008693503,1.5430417944826542,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14,234,1.0433274859540596,True,True,True,True,True
497,37,1,-19.693291010719108,-23.394826144451137,-20.9889754961811,-13.097479389415163,127.93506316466049,0.017205675953632694,True,True,True,True,True,True,True,True,True,True,True,25.52312468494038,True,True,True,True,123.02726837563901,-0.29544962172790135,-1.8557398442231812,4.553319360204588,4.680197483792181,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,75,0.4628433239571231,True,True,True,True,True
884,52,1,21.145379263894206,-27.885349394445967,-39.12015484353919,21.72278007823462,-0.12406009164992637,0.2025817213024494,True,True,True,True,True,True,True,True,True,True,True,-10.882746599221793,True,True,True,True,-9.714814301523871,-0.7911960360817376,-3.0485499519761645,-2.3078171739380995,6.640572432110057,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,41,102,0.47913906665308925,True,True,True,True,True
465,35,1,-26.863837328969655,14.94058648572126,-22.22852369386217,-14.590187826790931,-0.8492301372204684,0.18304258543383206,True,True,True,True,True,True,True,True,True,True,True,13.681917265448948,True,True,True,True,-3.4240066369578517,-0.1293856658951403,-0.4877666571206139,3.5544515610692584,-2.7690476816427565,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14,217,1.1308838738765203,True,True,True,True,True
205,41,1,14.936264781749792,-0.37236619493659706,-22.823650563564264,-23.506355793058525,4.7478180145729425,0.20916196606017887,True,True,True,True,True,True,True,True,True,True,True,-29.12003725595759,True,True,True,True,5.405574366995447,-1.0332328482007407,-0.07201427312368869,2.957183994077397,2.1592537229161524,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,-54,0.9601007444346371,True,True,True,True,True
615,51,1,21.5462267731541,15.181422523108647,-24.989978336055323,27.219796077322492,92.64345154547209,0.218362810944618,True,True,True,True,True,True,True,True,True,True,True,27.255815085080258,True,True,True,True,-4.103630587424328,0.5597898673631347,325.3855175540248,2.75511169593551,-5.510632866320627,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,29,101,0.23695958930655545,True,True,True,True,True
527,9,1,19.413131230748434,2.3514373740019416,-26.840695455434194,-37.35645486227759,16.08766251643481,0.2440976811272973,True,True,True,True,True,True,True,True,True,True,True,27.583803526665797,True,True,True,True,-7.683642237097139,-0.5510402435185039,-8.992489585949603,11.684317976025016,-0.7817725831434752,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,270,0.6237965520452712,True,True,True,True,True
55,62,1,26.806894325996097,-23.713008353221387,-16.147374630881217,32.46230926467939,274.8180087222931,0.22711039725594134,True,True,True,True,True,True,True,True,True,True,True,-47.33330410450346,True,True,True,True,-10.761494356269425,-0.602736935305793,0.15059485438875797,8.027557030587158,0.22813362227425182,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15,330,0.9905751050429416,True,True,True,True,True
250,70,1,-27.09941335398853,1.809079433851402,-26.683629132017572,-23.64535169983674,110.07562039173146,0.17201222845617747,True,True,True,True,True,True,True,True,True,True,True,-8.475579679718184,True,True,True,True,0.1193292075040395,-0.24787512329361577,-6.817430424453172,2.273900547062205,-7.648732108239877,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,47,-20,0.08604830326704985,True,True,True,True,True
337,43,1,24.741427007543752,5.099011577293764,-34.87042878646723,27.183106939402354,3.515110264511936,0.14760774090645276,True,True,True,True,True,True,True,True,True,True,True,-48.11704271699369,True,True,True,True,2.786760901343767,0.08494619406685802,-5.581276965743962,5.332092858090791,4.0968890384481265,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,28,308,1.192848049066924,True,True,True,True,True
577,24,1,17.181809594611785,-23.778851312716665,-26.486161630762616,33.28527328407658,15.601743404462095,0.23234409590536217,True,True,True,True,True,True,True,True,True,True,True,-8.85732532472188,True,True,True,True,-2.495517930939739,-0.672439044500829,-1.946503993356005,-0.9071903290126023,-3.29727314385024,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,18,113,1.161768344447221,True,True,True,True,True
-76,34,1,-23.37191442482784,6.249930840024034,-32.497018126704646,-24.91705792168032,5.644662764232945,0.20051974514906887,True,True,True,True,True,True,True,True,True,True,True,-21.131402699052245,True,True,True,True,-5.122476582268165,-0.3123195044397281,-4.642245675010072,3.4009822612449394,6.533302318785181,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,39,247,0.3151497668227816,True,True,True,True,True
319,68,1,-15.648903293454843,0.4899149622976897,-22.843421043130057,-18.649937242784393,-3.4172791470236725,-0.03584337987057694,True,True,True,True,True,True,True,True,True,True,True,-36.05604789651797,True,True,True,True,-7.963598836304302,0.6735446613793564,-1.099777668332578,0.8471254924660786,-5.872535749309495,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,259,0.2347065719176626,True,True,True,True,True
290,66,1,-30.103557487188453,-22.858341279940973,-3.6022226466140372,-35.92850290795945,10.936797059667095,0.19227415008525306,True,True,True,True,True,True,True,True,True,True,True,-37.57830538355113,True,True,True,True,5.77397846963526,-0.98491256183758,-0.9532351647076321,7.309848272068294,295.9228027163933,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16,-22,0.9651878272317869,True,True,True,True,True
228,71,1,-15.58364020547869,-17.497221083040806,-8.026322990789321,-10.308924420433382,212.66311448595826,0.1861127447877474,True,True,True,True,True,True,True,True,True,True,True,22.488447474084428,True,True,True,True,1.2976686561560054,0.2675331971712713,-2.2739785362076246,7.392643714688473,-3.327992926896813,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,257,0.3301961697074568,True,True,True,True,True
787,38,1,-18.467466332764225,1.591162269996926,-41.40148391942499,-13.884707710257338,-11.757391496355533,0.041083608021699275,True,True,True,True,True,True,True,True,True,True,True,8.046452581301757,True,True,True,True,-110.87116105670691,0.18964211960635546,-2.570839125673539,-4.674020730362481,443.2841570636426,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,112,0.26830896202419835,True,True,True,True,True
218,12,1,28.609836266284024,1.3038198150176434,-24.39041898901445,-26.884232509159375,-1.546516899822453,0.1603976139895344,True,True,True,True,True,True,True,True,True,True,True,-33.102970050889695,True,True,True,True,-6.9169638116764025,-0.19483128968710814,-5.291517580280681,4.107474582912797,-6.991165950163569,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,15,0.5238700257616697,True,True,True,True,True
1019,38,1,21.236242464059792,0.45798360989293796,-35.635866759978015,39.64540119438224,12.551948604133779,0.23851199199343098,True,True,True,True,True,True,True,True,True,True,True,290.26944165125724,True,True,True,True,-8.827843000836477,-0.3828372373262746,160.1885197953077,3.1669879740107647,1.4654104655560327,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15,13,0.8177204269932168,True,True,True,True,True
232,58,1,-22.76114028362861,-1.479319744967988,26.384423922208327,-18.89544066089638,16.340131497973758,0.23046070514340772,True,True,True,True,True,True,True,True,True,True,True,-55.84004092005395,True,True,True,True,-2.153116723941406,-0.10530603083545732,0.29117352640272237,-5.053978365138567,4.080724025511169,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,51,262,0.007514791916944208,True,True,True,True,True
339,46,1,19.39724066468131,14.401125403772737,-39.60545327143787,-20.66229858954472,12.976780875624456,-0.017870358314474276,True,True,True,True,True,True,True,True,True,True,True,-119.3601058333162,True,True,True,True,-8.678440333383282,0.9141203777254794,-0.8646102662838715,9.110177169174605,-2.8768929682142588,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,17,360,0.7386430058175326,True,True,True,True,True
202,50,1,21.775417736082264,-22.951656215500375,-13.654392237899637,36.00610527118993,-11.912633534154807,0.2261761196460085,True,True,True,True,True,True,True,True,True,True,True,-6.824828971123265,True,True,True,True,-311.3480674690117,-0.5239082054709491,-3.6410396503044202,8.999344872431529,-54.81461937577012,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,-20,0.7991521170486611,True,True,True,True,True
392,63,1,21.633785345715424,-18.246367354015103,40.93699503985922,-33.127359950730266,-9.866669878650345,0.21698050796146087,True,True,True,True,True,True,True,True,True,True,True,2.983536706220548,True,True,True,True,-2.7606285724463793,-0.6481503134612034,-3.1776186139820046,4.0554466077060916,1.719753125021569,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,85,0.24396954354014366,True,True,True,True,True
66,57,1,-23.235967066638473,0.5563341808502398,5.775570809901388,38.246993833090066,102.98998017651843,-0.01708807455441246,True,True,True,True,True,True,True,True,True,True,True,-27.475035011748307,True,True,True,True,-3.4444564838565612,0.2960981672201041,-0.18673688827448776,7.5547607744601635,2.0677920918320094,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,20,52,0.7671483893279799,True,True,True,True,True
496,52,1,16.84565865401755,10.44412343754536,-15.226493813786904,-4.7882782174060114,-47.63793973855803,0.18472439397964796,True,True,True,True,True,True,True,True,True,True,True,-74.33030827012226,True,True,True,True,-7.238743948385109,-0.7052653165854599,-0.2549719263000748,-2.77901503316587,-9.190814987938218,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,12,209,0.3786755363857044,True,True,True,True,True
815,13,1,16.876481975313855,-3.3263406451279023,34.409386743355796,-9.73897857881102,-14.409904927989247,0.1305960417953444,True,True,True,True,True,True,True,True,True,True,True,45.44748287568274,True,True,True,True,-8.470253026209676,0.09207435590343933,-7.084280601403601,2.203732573777608,-10.39895256328558,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9,172,0.17317184194459811,True,True,True,True,True
97,36,1,19.515750255868667,9.527480034023233,-34.319966423207404,-7.893013185000013,3.5936654709863465,0.20121927044462787,True,True,True,True,True,True,True,True,True,True,True,-47.86241403545671,True,True,True,True,3.7033040976428167,-0.0987722198299471,-4.7762987032186395,2.7838634345214275,5.696770268137068,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,316,0.9645842601127662,True,True,True,True,True
507,24,1,25.484292857429928,6.494307470433501,-27.56735319383113,-8.619713139761705,-11.467339405100045,0.2119703384174105,True,True,True,True,True,True,True,True,True,True,True,15.54072817273816,True,True,True,True,-9.786140555303094,-0.2687534618826599,-5.210792144788655,1.6178612242536614,-6.980977166937612,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,30,186,0.8540160353555732,True,True,True,True,True
519,40,1,-22.394597241907146,0.5464796597726185,-38.29951589378125,-16.89270472625116,4.439934532747889,0.23199605077318539,True,True,True,True,True,True,True,True,True,True,True,-27.638429923279354,True,True,True,True,1.5112918066653431,-1.0391578476530965,-3.8629376644396154,3.829636353493041,3.0152774641979274,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,108,0.5067019478684315,True,True,True,True,True
235,23,1,-30.978061909996892,4.942783863266392,-41.9307269456628,23.9755505663098,2.3133722775093553,0.14447747158995422,True,True,True,True,True,True,True,True,True,True,True,10.384686375333654,True,True,True,True,-4.311087607770499,-1.3010685410188372,-7.701149681602345,-3.6509664158252124,-2.431971932798202,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,33,-11,0.18748070711399825,True,True,True,True,True
18,67,1,20.99837729553971,-0.7057856131251778,19.567556363866153,-11.016574790250703,2.122245654862269,0.16594460043563197,True,True,True,True,True,True,True,True,True,True,True,-42.57547759265232,True,True,True,True,-2.7750806981904867,-0.731063158190751,0.5004269715729404,-1.5489105494847675,-9.733338421248751,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13,292,0.24881350597467655,True,True,True,True,True
